gpu,batch_size,torch,transformers,attn_impl,lang_id,method,trr,sample_idx,temp_c,dur_s,n_sil,n_sph,n_decoder_tokens,iter_idx,metric,ms
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,0,71,13.74,812,688,-1,6,enc,85.1415
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,0,71,13.74,812,688,-1,7,enc,84.9449
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,0,71,13.74,812,688,-1,8,enc,84.7390
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,0,71,13.74,812,688,-1,9,enc,85.4077
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,0,71,13.74,812,688,-1,0,enc,80.1010
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,0,71,13.74,812,688,-1,1,enc,79.4405
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,0,71,13.74,812,688,-1,2,enc,80.2537
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,0,71,13.74,812,688,-1,3,enc,79.6447
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,0,71,13.74,812,688,-1,4,enc,79.2904
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,0,71,13.74,812,688,-1,5,enc,79.2402
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,0,71,13.74,812,688,-1,6,enc,79.2924
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,0,71,13.74,812,688,-1,7,enc,79.9099
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,0,71,13.74,812,688,-1,8,enc,80.9644
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,0,71,13.74,812,688,-1,9,enc,80.7815
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,0,71,13.74,812,688,-1,0,enc,74.6834
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,0,71,13.74,812,688,-1,1,enc,74.2748
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,0,71,13.74,812,688,-1,2,enc,73.9973
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,0,71,13.74,812,688,-1,3,enc,74.1271
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,0,71,13.74,812,688,-1,4,enc,74.4427
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,0,71,13.74,812,688,-1,5,enc,74.9463
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,0,71,13.74,812,688,-1,6,enc,75.6521
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,0,71,13.74,812,688,-1,7,enc,74.9896
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,0,71,13.74,812,688,-1,8,enc,74.8001
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,0,71,13.74,812,688,-1,9,enc,74.7704
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,1,76,8.40,1079,421,-1,0,enc,94.4138
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,1,76,8.40,1079,421,-1,1,enc,94.6739
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,1,76,8.40,1079,421,-1,2,enc,94.1978
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,1,76,8.40,1079,421,-1,3,enc,94.0185
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,1,76,8.40,1079,421,-1,4,enc,94.0104
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,1,76,8.40,1079,421,-1,5,enc,94.7722
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,1,76,8.40,1079,421,-1,6,enc,94.9415
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,1,76,8.40,1079,421,-1,7,enc,95.4808
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,1,76,8.40,1079,421,-1,8,enc,95.6918
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,1,76,8.40,1079,421,-1,9,enc,94.9277
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,1,76,8.40,1079,421,-1,0,enc,85.1139
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,1,76,8.40,1079,421,-1,1,enc,85.3400
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,1,76,8.40,1079,421,-1,2,enc,84.6752
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,1,76,8.40,1079,421,-1,3,enc,85.2613
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,1,76,8.40,1079,421,-1,4,enc,85.9156
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,1,76,8.40,1079,421,-1,5,enc,96.4946
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,1,76,8.40,1079,421,-1,6,enc,85.9617
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,1,76,8.40,1079,421,-1,7,enc,85.0995
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,1,76,8.40,1079,421,-1,8,enc,85.2521
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,1,76,8.40,1079,421,-1,9,enc,85.2775
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,1,76,8.40,1079,421,-1,0,enc,80.3891
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,1,76,8.40,1079,421,-1,1,enc,82.4280
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,1,76,8.40,1079,421,-1,2,enc,81.8749
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,1,76,8.40,1079,421,-1,3,enc,80.5734
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,1,76,8.40,1079,421,-1,4,enc,80.0747
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,1,76,8.40,1079,421,-1,5,enc,79.1837
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,1,76,8.40,1079,421,-1,6,enc,79.6567
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,1,76,8.40,1079,421,-1,7,enc,79.5921
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,1,76,8.40,1079,421,-1,8,enc,79.1060
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,1,76,8.40,1079,421,-1,9,enc,79.3743
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,1,76,8.40,1079,421,-1,0,enc,75.9723
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,1,76,8.40,1079,421,-1,1,enc,74.8188
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,1,76,8.40,1079,421,-1,2,enc,74.6578
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,1,76,8.40,1079,421,-1,3,enc,74.3269
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,1,76,8.40,1079,421,-1,4,enc,74.6383
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,1,76,8.40,1079,421,-1,5,enc,74.2203
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,1,76,8.40,1079,421,-1,6,enc,74.4264
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,1,76,8.40,1079,421,-1,7,enc,73.8734
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,1,76,8.40,1079,421,-1,8,enc,74.3380
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,1,76,8.40,1079,421,-1,9,enc,73.8863
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,2,76,18.54,574,926,-1,0,enc,97.2902
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,2,76,18.54,574,926,-1,1,enc,95.9517
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,2,76,18.54,574,926,-1,2,enc,94.7352
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,2,76,18.54,574,926,-1,3,enc,94.6924
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,2,76,18.54,574,926,-1,4,enc,94.0820
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,2,76,18.54,574,926,-1,5,enc,93.9018
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,2,76,18.54,574,926,-1,6,enc,93.9254
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,2,76,18.54,574,926,-1,7,enc,94.1916
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,2,76,18.54,574,926,-1,8,enc,94.4333
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,2,76,18.54,574,926,-1,9,enc,95.9017
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,2,76,18.54,574,926,-1,0,enc,86.0303
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,2,76,18.54,574,926,-1,1,enc,85.4538
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,2,76,18.54,574,926,-1,2,enc,85.2623
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,2,76,18.54,574,926,-1,3,enc,85.3453
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,2,76,18.54,574,926,-1,4,enc,85.7659
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,2,76,18.54,574,926,-1,5,enc,86.1389
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,2,76,18.54,574,926,-1,6,enc,86.6949
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,2,76,18.54,574,926,-1,7,enc,87.1772
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,2,76,18.54,574,926,-1,8,enc,86.8813
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,2,76,18.54,574,926,-1,9,enc,86.3508
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,2,76,18.54,574,926,-1,0,enc,79.4244
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,2,76,18.54,574,926,-1,1,enc,79.4255
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,2,76,18.54,574,926,-1,2,enc,79.7399
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,2,76,18.54,574,926,-1,3,enc,79.8258
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,2,76,18.54,574,926,-1,4,enc,80.4821
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,2,76,18.54,574,926,-1,5,enc,85.9523
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,2,76,18.54,574,926,-1,6,enc,86.1089
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,2,76,18.54,574,926,-1,7,enc,79.9959
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,2,76,18.54,574,926,-1,8,enc,79.5954
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,2,76,18.54,574,926,-1,9,enc,79.4184
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,2,76,18.54,574,926,-1,0,enc,74.0758
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,2,76,18.54,574,926,-1,1,enc,74.1201
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,2,76,18.54,574,926,-1,2,enc,76.2481
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,2,76,18.54,574,926,-1,3,enc,77.4789
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,2,76,18.54,574,926,-1,4,enc,76.1801
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,2,76,18.54,574,926,-1,5,enc,75.6142
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,2,76,18.54,574,926,-1,6,enc,74.2912
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,2,76,18.54,574,926,-1,7,enc,74.3967
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,2,76,18.54,574,926,-1,8,enc,74.4991
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,2,76,18.54,574,926,-1,9,enc,74.0045
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,3,77,9.84,1007,493,-1,0,enc,93.9131
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,3,77,9.84,1007,493,-1,1,enc,95.4061
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,3,77,9.84,1007,493,-1,2,enc,99.2235
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,3,77,9.84,1007,493,-1,3,enc,97.0763
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,3,77,9.84,1007,493,-1,4,enc,94.9026
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,3,77,9.84,1007,493,-1,5,enc,94.2312
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,3,77,9.84,1007,493,-1,6,enc,94.1547
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,3,77,9.84,1007,493,-1,7,enc,93.9756
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,3,77,9.84,1007,493,-1,8,enc,93.8660
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,3,77,9.84,1007,493,-1,9,enc,93.8813
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,3,77,9.84,1007,493,-1,0,enc,86.6744
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,3,77,9.84,1007,493,-1,1,enc,86.0404
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,3,77,9.84,1007,493,-1,2,enc,85.5235
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,3,77,9.84,1007,493,-1,3,enc,85.3319
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,3,77,9.84,1007,493,-1,4,enc,85.5806
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,3,77,9.84,1007,493,-1,5,enc,85.1825
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,3,77,9.84,1007,493,-1,6,enc,85.3706
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,3,77,9.84,1007,493,-1,7,enc,85.4784
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,3,77,9.84,1007,493,-1,8,enc,87.0021
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,3,77,9.84,1007,493,-1,9,enc,86.8393
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,3,77,9.84,1007,493,-1,0,enc,79.4481
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,3,77,9.84,1007,493,-1,1,enc,79.5156
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,3,77,9.84,1007,493,-1,2,enc,79.1855
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,3,77,9.84,1007,493,-1,3,enc,79.8935
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,3,77,9.84,1007,493,-1,4,enc,80.1229
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,3,77,9.84,1007,493,-1,5,enc,80.5476
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,3,77,9.84,1007,493,-1,6,enc,80.5673
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,3,77,9.84,1007,493,-1,7,enc,80.8940
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,3,77,9.84,1007,493,-1,8,enc,80.5188
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,3,77,9.84,1007,493,-1,9,enc,80.5046
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,3,77,9.84,1007,493,-1,0,enc,74.0803
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,3,77,9.84,1007,493,-1,1,enc,74.0260
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,3,77,9.84,1007,493,-1,2,enc,73.8325
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,3,77,9.84,1007,493,-1,3,enc,73.9809
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,3,77,9.84,1007,493,-1,4,enc,74.2410
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,3,77,9.84,1007,493,-1,5,enc,74.8083
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,3,77,9.84,1007,493,-1,6,enc,84.0622
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,3,77,9.84,1007,493,-1,7,enc,79.4970
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,3,77,9.84,1007,493,-1,8,enc,74.5421
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,3,77,9.84,1007,493,-1,9,enc,73.8970
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,4,77,9.42,1028,472,-1,0,enc,94.0646
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,4,77,9.42,1028,472,-1,1,enc,93.8792
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,4,77,9.42,1028,472,-1,2,enc,94.4924
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,4,77,9.42,1028,472,-1,3,enc,95.1953
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,4,77,9.42,1028,472,-1,4,enc,107.4995
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,4,77,9.42,1028,472,-1,5,enc,95.1099
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,4,77,9.42,1028,472,-1,6,enc,94.0288
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,4,77,9.42,1028,472,-1,7,enc,93.8773
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,4,77,9.42,1028,472,-1,8,enc,93.8568
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,4,77,9.42,1028,472,-1,9,enc,93.8475
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,4,77,9.42,1028,472,-1,0,enc,88.4101
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,4,77,9.42,1028,472,-1,1,enc,88.3588
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,4,77,9.42,1028,472,-1,2,enc,87.1023
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,4,77,9.42,1028,472,-1,3,enc,86.5310
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,4,77,9.42,1028,472,-1,4,enc,86.7594
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,4,77,9.42,1028,472,-1,5,enc,87.1864
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,4,77,9.42,1028,472,-1,6,enc,87.4906
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,4,77,9.42,1028,472,-1,7,enc,86.9761
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,4,77,9.42,1028,472,-1,8,enc,88.4654
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,4,77,9.42,1028,472,-1,9,enc,88.2036
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,4,77,9.42,1028,472,-1,0,enc,80.4536
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,4,77,9.42,1028,472,-1,1,enc,80.6666
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,4,77,9.42,1028,472,-1,2,enc,81.2810
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,4,77,9.42,1028,472,-1,3,enc,80.6042
